,player_id,player_name,club,birthday,age,foot,squad_num,total_xG,total_xA,total_xG+xA,goals,xG+xA/90,transfer_value(USD),total_minutes_played
287,16011.0,Clemente Rodríguez,Squad Club Atlético Colón,"Jul 31, 1981 (37)",37,left,3.0,0.36000001430511475,0.32,0.68,1.0,0.17405318291700242,0.34,351.6166666666667
288,158998.0,Jalil Elías,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Apr 25, 1996 (22)",22,right,10.0,0.36000001430511475,0.08,0.44,0.0,0.03666666666666667,0.97,1080.0
289,137579.0,Emiliano Amor,Squad Club Atlético Aldosivi,"May 16, 1995 (23)",23,right,32.0,0.36000001430511475,0.16,0.52,0.0,0.04,0.91,1170.0
290,3116.0,Carlos Luna,Squad Club Atlético Tigre,"Jan 17, 1982 (36)",36,right,7.0,0.36000001430511475,0.05,0.41,1.0,0.8713105076741438,0.34,42.35000000000001
291,127161.0,Mauricio Tévez,Squad Club Social y Deportivo Defensa y Justicia,"Jul 31, 1996 (22)",22,right,32.0,0.3499999940395355,0.25,0.6,0.0,0.2699325168707823,1.71,200.05
292,173021.0,Leandro Maciel,Squad Club Atlético Lanús,"Dec 29, 1995 (22)",22,right,5.0,0.3499999940395355,0.05,0.4,1.0,0.06649222718177622,0.46,541.4166666666666
293,44480.0,Jorge Pereyra Díaz,Squad Club Atlético Lanús,"Aug 5, 1990 (28)",28,right,14.0,0.3499999940395355,0.22,0.57,0.0,0.11715449320595286,1.14,437.8833333333333
294,170137.0,Agustín Almendra,Squad Club Atlético Boca Juniors,"Feb 11, 2000 (18)",18,right,39.0,0.3499999940395355,0.1,0.45,0.0,0.0564407488270544,0.57,717.5666666666666
295,95547.0,Osmar Leguizamón,Squad Club Deportivo Godoy Cruz Antonio Tomba,"May 11, 1994 (24)",24,right,27.0,0.3499999940395355,0.07,0.42,0.0,0.13088642659279778,,288.8
296,87515.0,Nicolás Pantaleone,Squad Club Atlético Patronato de la Juventud Católica,"Dec 28, 1996 (21)",21,-,25.0,0.3499999940395355,0.0,0.35,0.0,0.049999999999999996,,630.0
297,174238.0,José Correia,Squad Club Atlético Newell's Old Boys,"Apr 17, 1990 (28)",28,left,30.0,0.3499999940395355,0.0,0.35,0.0,1.5684647302904566,,20.08333333333333
298,174238.0,José Correia,Squad Club Atlético Newell's Old Boys,"Oct 22, 1996 (22)",22,left,30.0,0.3499999940395355,0.0,0.35,0.0,1.5684647302904566,0.17,20.08333333333333
299,629.0,Jonás Gutiérrez,Squad Club Social y Deportivo Defensa y Justicia,"Jul 5, 1983 (35)",35,right,23.0,0.3400000035762787,0.34,0.68,0.0,0.37977040024821596,0.86,161.15
300,179441.0,Maximiliano Lovera,Squad Club Atlético Rosario Central,"Mar 9, 1999 (19)",19,right,34.0,0.33000001311302185,0.15,0.48,0.0,0.1529203539823009,2.86,282.5
301,158965.0,Bruno Pittón,Squad Club Atlético Unión (Santa Fe),"Feb 11, 1993 (25)",25,left,14.0,0.33000001311302185,0.16,0.49,0.0,0.060509044341283826,1.44,728.8166666666666
302,121313.0,Favio Álvarez,Squad Club Atlético Tucumán,"Jan 23, 1993 (25)",25,right,11.0,0.33000001311302185,0.27,0.6,1.0,0.4419588050743419,0.57,122.18333333333332
303,205120.0,Emanuel Iñíguez,Squad Club Atlético Aldosivi,"Sep 16, 1996 (22)",22,right,21.0,0.3199999928474426,0.09,0.41,0.0,0.043904180217339564,,840.4666666666667
304,153417.0,Lucas Martínez Quarta,Squad Club Atlético River Plate,"May 10, 1996 (22)",22,right,28.0,0.3199999928474426,0.16,0.48,0.0,0.12,7.43,360.0
305,96440.0,Leonel Miranda,Squad Club Social y Deportivo Defensa y Justicia,"Jan 7, 1994 (24)",24,right,10.0,0.3100000023841858,0.13,0.44,0.0,0.04239980013562226,1.71,933.9666666666667
306,23123.0,Renato Civelli,Squad Club Atlético Banfield,"Oct 14, 1983 (35)",35,right,2.0,0.30000001192092896,0.07,0.37,0.0,0.03363636363636364,0.57,990.0
307,535.0,Patricio Toranzo,Squad Club Atlético Huracán,"Mar 19, 1982 (36)",36,right,18.0,0.30000001192092896,0.0,0.3,0.0,0.2833654014343187,0.23,95.28333333333333
308,10601.0,Hernán Bernardello,Squad Club Atlético Newell's Old Boys,"Aug 3, 1986 (32)",32,right,5.0,0.30000001192092896,0.07,0.37,0.0,0.03158543718481749,0.34,1054.2833333333333
309,89096.0,Lucas Villalba,Squad Club Atlético Aldosivi,"Aug 19, 1994 (24)",24,left,23.0,0.30000001192092896,0.05,0.35,0.0,0.02949300126398577,1.44,1068.05
310,119150.0,Nahitan Nández,Squad Club Atlético Boca Juniors,"Dec 28, 1995 (22)",22,right,15.0,0.28999999165534973,0.29,0.58,0.0,0.11820206061063517,10.86,441.6166666666667
311,52386.0,Gonzalo Verón,Squad Club Atlético Independiente,"Dec 24, 1989 (28)",28,right,30.0,0.28999999165534973,0.07,0.36,0.0,0.1348408129291808,0.86,240.28333333333336
312,28114.0,Maximiliano Caire,Squad Club Atlético Tigre,"Jul 12, 1988 (30)",30,right,32.0,0.28999999165534973,0.18,0.47,0.0,0.09564725833804409,0.4,442.25
313,26050.0,Ariel Rojas,Squad Club Atlético San Lorenzo de Almagro,"Jan 16, 1986 (32)",32,left,5.0,0.2800000011920929,0.2,0.48,0.0,0.076593481280104,1.14,564.0166666666668
314,97571.0,Iván Rossi,Squad Club Atlético Huracán,"Nov 1, 1993 (25)",25,left,15.0,0.2800000011920929,0.0,0.28,0.0,0.025454545454545455,0.57,990.0
315,63477.0,Ignacio Fernández,Squad Club Atlético River Plate,"Jan 12, 1990 (28)",28,left,26.0,0.2800000011920929,0.12,0.4,0.0,0.07243217866604071,5.14,497.01666666666665
316,8903.0,Jonatan Maidana,Squad Club Atlético River Plate,"Jul 29, 1985 (33)",33,right,2.0,0.2800000011920929,0.14,0.42,0.0,0.08399999999999999,1.71,450.0
317,112671.0,Rafael Borré,Squad Club Atlético River Plate,"Sep 15, 1995 (23)",23,right,19.0,0.2800000011920929,0.07,0.35,0.0,0.08835904628330996,3.43,356.5
318,57586.0,Gustavo Toledo,Squad Club Atlético Colón,"Sep 19, 1989 (29)",29,right,2.0,0.2800000011920929,0.04,0.32,0.0,0.024615384615384615,1.03,1170.0
319,128296.0,Mariano Bareiro,Squad Club Social y Deportivo Defensa y Justicia,"Mar 8, 1995 (23)",23,right,5.0,0.27000001072883606,0.0,0.27,0.0,0.048139465777396244,1.14,504.7833333333333
320,209302.0,Walter Pérez,Squad Club Atlético Huracán,"Oct 23, 1998 (20)",20,left,13.0,0.27000001072883606,0.0,0.27,0.0,0.05256895619253651,,462.25
321,136947.0,Nicolás Da Campo,Squad Club Atlético San Martín (SJ),"Aug 6, 1994 (24)",24,right,21.0,0.27000001072883606,0.08,0.35,0.0,0.1869251310453961,0.69,168.51666666666665
322,89354.0,Nery Domínguez,Squad Racing Club,"Apr 9, 1990 (28)",28,right,23.0,0.25999999046325684,0.17,0.43,0.0,0.08212492042158874,1.14,471.23333333333335
323,126587.0,Denis Rodríguez,Squad Club Atlético Belgrano,"Mar 21, 1996 (22)",22,right,30.0,0.25999999046325684,0.13,0.39,0.0,0.07466496490108489,0.57,470.09999999999997
324,16183.0,Julio Buffarini,Squad Club Atlético Boca Juniors,"Aug 18, 1988 (30)",30,right,4.0,0.25999999046325684,0.04,0.3,1.0,0.06,2.29,450.0
325,76105.0,Leonardo Jara,Squad Club Atlético Boca Juniors,"May 20, 1991 (27)",27,right,29.0,0.25,0.11,0.36,0.0,0.10424710424710423,4.0,310.8
326,176520.0,Juan Rodríguez,Squad Club Atlético San Martín (SJ),"Feb 28, 1994 (24)",24,right,18.0,0.25,0.07,0.32,0.0,0.08,,360.0
327,61653.0,Paolo Goltz,Squad Club Atlético Boca Juniors,"May 12, 1985 (33)",33,right,2.0,0.25,0.25,0.5,0.0,0.055968989034224,2.06,804.0166666666667
328,167929.0,Braian Rivero,Squad Club Atlético Newell's Old Boys,"Feb 22, 1996 (22)",22,right,8.0,0.23999999463558197,0.08,0.32,0.0,0.05560561204788261,0.29,517.9333333333333
329,192596.0,Marcelo Torres,Squad Club Atlético Banfield,"Nov 6, 1997 (21)",21,right,11.0,0.23999999463558197,0.0,0.24,0.0,0.13779904306220095,0.69,156.75
330,148044.0,Exequiel Palacios,Squad Club Atlético River Plate,"Oct 5, 1998 (20)",20,right,15.0,0.23999999463558197,0.1,0.34,1.0,0.07130097087378641,4.29,429.1666666666667
331,186086.0,Maximiliano Cuadra,Squad Racing Club,"Jun 6, 1995 (23)",23,right,27.0,0.23999999463558197,0.0,0.24,1.0,0.16954474097331237,2.29,127.4
332,193186.0,Gonzalo Asís,Squad Club Atlético Independiente,"Mar 28, 1996 (22)",22,right,15.0,0.23999999463558197,0.07,0.31,0.0,0.17268413451619558,,161.56666666666666
333,209377.0,Andrés Lioi,Squad Club Atlético Rosario Central,"Mar 7, 1997 (21)",21,right,18.0,0.23999999463558197,0.12,0.36,0.0,0.11148067438926482,1.14,290.6333333333333
334,24544.0,Julio González,Squad Club Social y Deportivo Defensa y Justicia,"Jun 28, 1992 (26)",26,right,4.0,0.23999999463558197,0.24,0.48,0.0,0.12,,360.0
335,39790.0,Facundo Sánchez,Squad Club Estudiantes de La Plata,"Mar 7, 1990 (28)",28,right,14.0,0.23999999463558197,0.24,0.48,0.0,0.04207655595597545,2.86,1026.7
336,88395.0,Leonel Di Plácido,Squad Club Atlético Lanús,"Jan 28, 1994 (24)",24,right,26.0,0.23000000417232513,0.0,0.23,0.0,0.025189632093457186,0.91,821.7666666666668
337,79856.0,Guillermo Ortiz,Squad Club Atlético Colón,"Aug 9, 1992 (26)",26,left,24.0,0.23000000417232513,0.23,0.46,0.0,0.06491232654767816,3.15,637.7833333333333
338,126637.0,Santiago Rosales,Squad Club de Gimnasia y Esgrima La Plata,"Mar 22, 1995 (23)",23,right,10.0,0.23000000417232513,0.23,0.46,0.0,0.15038140210679263,2.74,275.29999999999995
339,60018.0,Rafael Delgado,Squad Club Social y Deportivo Defensa y Justicia,"Jan 13, 1990 (28)",28,left,33.0,0.23000000417232513,0.07,0.3,0.0,0.0600422519550795,1.71,449.68333333333334
340,215882.0,Manuel Insaurralde,Squad Club Atlético San Lorenzo de Almagro,"Jan 31, 1999 (19)",19,right,36.0,0.23000000417232513,0.0,0.23,0.0,0.0811764705882353,,255.0
341,210852.0,Iván Erquiaga,Squad Club Estudiantes de La Plata,"Mar 26, 1998 (20)",20,left,3.0,0.2199999988079071,0.07,0.29,0.0,0.029470435469908535,,885.6333333333333
342,103206.0,Lucas Rodríguez,Squad Club Atlético Tigre,"Sep 27, 1993 (25)",25,left,20.0,0.2199999988079071,0.0,0.22,0.0,0.027166704779327693,0.8,728.8333333333334
343,89017.0,Christian Bernardi,Squad Club Atlético Colón,"Apr 10, 1990 (28)",28,right,23.0,0.2199999988079071,0.0,0.22,0.0,0.05621273776852466,0.69,352.2333333333333
344,55204.0,Diego Sosa,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Oct 24, 1991 (27)",27,right,20.0,0.2199999988079071,0.13,0.35,0.0,0.06993265744098276,0.23,450.4333333333333
345,172673.0,Claudio Bravo,Squad Club Atlético Banfield,"Mar 13, 1997 (21)",21,left,3.0,0.2199999988079071,0.0,0.22,0.0,0.03666666666666667,0.34,540.0
346,198924.0,Juan Pablo Álvarez,Squad Club Atlético Banfield,"Feb 10, 1996 (22)",22,right,22.0,0.2199999988079071,0.15,0.37,0.0,0.16382420465726466,0.17,203.26666666666668
347,210881.0,Leonardo Balerdi,Squad Club Atlético Boca Juniors,"Jan 26, 1999 (19)",19,right,26.0,0.2199999988079071,0.22,0.44,0.0,0.088,,450.0
348,96979.0,Federico Gino,Squad Club Atlético Aldosivi,"Feb 26, 1993 (25)",25,right,29.0,0.2199999988079071,0.16,0.38,0.0,0.09391304347826086,0.31,364.1666666666667
349,190843.0,Facundo Medina,Squad Club Atlético Talleres,"May 28, 1999 (19)",19,left,30.0,0.20999999344348907,0.13,0.34,0.0,0.028333333333333335,0.06,1080.0
350,8867.0,José San Róman,Squad Club Atlético Tucumán,"Aug 17, 1988 (30)",30,right,20.0,0.20999999344348907,0.11,0.32,1.0,0.02897724414334345,0.46,993.8833333333333
351,179925.0,Gonzalo Escobar,Squad Club Atlético Colón,"Mar 16, 1997 (21)",21,left,31.0,0.20999999344348907,0.13,0.34,0.0,0.03801793220549562,1.71,804.8833333333333
352,49610.0,Leonardo Gil,Squad Club Atlético Rosario Central,"May 31, 1991 (27)",27,left,5.0,0.20999999344348907,0.0,0.21,1.0,0.019337016574585635,4.0,977.4
353,94225.0,Joaquín Laso,Squad Club Atlético Vélez Sarsfield,"Jul 4, 1990 (28)",28,right,6.0,0.20000000298023224,0.0,0.2,0.0,0.018181818181818184,0.34,990.0
354,473.0,Rodrigo Braña,Squad Club Estudiantes de La Plata,"Mar 7, 1979 (39)",39,right,22.0,0.20000000298023224,0.0,0.2,0.0,0.025301628206629963,0.23,711.4166666666667
355,3099.0,Israel Damonte,Squad Club Atlético Huracán,"Jan 6, 1982 (36)",36,right,5.0,0.20000000298023224,0.0,0.2,0.0,0.02167499548437594,0.29,830.45
356,196046.0,Nahuel Barrios,Squad Club Atlético San Lorenzo de Almagro,"May 7, 1998 (20)",20,right,28.0,0.20000000298023224,0.2,0.4,0.0,0.1557317952415285,2.29,231.16666666666666
357,55325.0,Brian Montenegro,Squad Club Atlético Talleres,"Jun 10, 1993 (25)",25,right,27.0,0.1899999976158142,0.19,0.38,0.0,0.13023610053313026,0.46,262.59999999999997
358,59721.0,Franco Mussis,Squad Club Atlético San Lorenzo de Almagro,"Apr 19, 1992 (26)",26,both,7.0,0.1899999976158142,0.09,0.28,1.0,0.06358551663232263,2.06,396.31666666666666
359,19308.0,Álvaro Fernández,Squad Club Atlético San Martín (Tucumán),"Oct 11, 1985 (33)",33,right,23.0,0.18000000715255737,0.18,0.36,0.0,0.11472410740631454,0.46,282.4166666666667
360,179341.0,Tomás Sandoval,Squad Club Atlético Colón,"Mar 30, 1999 (19)",19,right,32.0,0.18000000715255737,0.18,0.36,0.0,0.6842661034846885,0.34,47.35
361,204644.0,Matías Melluso,Squad Club de Gimnasia y Esgrima La Plata,"Jun 9, 1998 (20)",20,left,32.0,0.18000000715255737,0.0,0.18,0.0,0.014901576010302325,0.06,1087.1333333333332
362,202647.0,Leandro Lencinas,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Mar 6, 1995 (23)",23,left,17.0,0.18000000715255737,0.1,0.28,0.0,0.09316655370016637,0.17,270.48333333333335
363,47915.0,Emanuel Olivera,Squad Club Atlético Colón,"Apr 2, 1990 (28)",28,right,6.0,0.18000000715255737,0.11,0.29,0.0,0.03222222222222222,0.4,810.0
364,89965.0,Fernando Evangelista,Squad Club Estudiantes de La Plata,"Oct 21, 1991 (27)",27,left,13.0,0.18000000715255737,0.0,0.18,0.0,0.06076139276114271,0.69,266.6166666666667
365,128530.0,Alex Silva,Squad Club Atlético San Martín (SJ),"Jun 15, 1993 (25)",25,right,16.0,0.17000000178813934,0.04,0.21,0.0,0.1250137801785911,0.57,151.18333333333334
366,196095.0,Fernando Núñez,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Jul 22, 1995 (23)",23,right,23.0,0.17000000178813934,0.0,0.17,0.0,0.07494489346069066,0.06,204.15
367,182838.0,Norberto Briasco,Squad Club Atlético Huracán,"Feb 29, 1996 (22)",22,left,20.0,0.17000000178813934,0.0,0.17,0.0,0.07690374465946218,0.57,198.95000000000002
368,210465.0,Ignacio Aliseda,Squad Club Social y Deportivo Defensa y Justicia,"Mar 14, 2000 (18)",18,both,31.0,0.17000000178813934,0.0,0.17,0.0,0.0653520324624475,,234.11666666666667
369,46601.0,Jorge Moreira,Squad Club Atlético River Plate,"Feb 1, 1990 (28)",28,right,4.0,0.1599999964237213,0.16,0.32,0.0,0.05608204595612099,1.71,513.5333333333333
370,67.0,Néstor Ortigoza,Squad Club Atlético Rosario Central,"Oct 7, 1984 (34)",34,right,10.0,0.1599999964237213,0.07,0.23,0.0,0.02110091743119266,0.57,981.0
371,8484.0,Miguel Torrén,Squad Asociación Atlética Argentinos Juniors,"Aug 12, 1988 (30)",30,right,2.0,0.1599999964237213,0.0,0.16,0.0,0.014545454545454545,0.8,990.0
372,86457.0,Guido Herrera,Squad Club Atlético Talleres,"Feb 29, 1992 (26)",26,left,22.0,0.1599999964237213,0.0,0.16,0.0,0.012307692307692308,1.44,1170.0
373,24885.0,Luciano Lollo,Squad Club Atlético River Plate,"Mar 29, 1987 (31)",31,right,6.0,0.1599999964237213,0.0,0.16,1.0,0.04,1.44,360.0
374,105810.0,Luis Amarilla,Squad Club Atlético Vélez Sarsfield,"Aug 25, 1995 (23)",23,right,20.0,0.1599999964237213,0.0,0.16,0.0,0.12051890082298786,0.29,119.48333333333333
375,126549.0,Javier Iritier,Squad Club Atlético Aldosivi,"Dec 20, 1994 (23)",23,right,18.0,0.1599999964237213,0.0,0.16,0.0,0.05316595901790659,0.4,270.85
376,37092.0,Enzo Pérez,Squad Club Atlético River Plate,"Feb 22, 1986 (32)",32,right,24.0,0.15000000596046448,0.0,0.15,0.0,0.025039413892237784,2.86,539.15
377,57003.0,Fernando Coniglio,Squad Club Atlético Lanús,"Nov 24, 1991 (27)",27,right,9.0,0.15000000596046448,0.0,0.15,0.0,0.05723572639909553,2.29,235.86666666666667
378,98844.0,Gabriel Gudiño,Squad Club Atlético San Lorenzo de Almagro,"Mar 16, 1992 (26)",26,right,8.0,0.15000000596046448,0.0,0.15,0.0,0.10454310789881259,2.29,129.13333333333333
379,219117.0,Álvaro Barreal,Squad Club Atlético Vélez Sarsfield,"Aug 17, 2000 (18)",18,left,31.0,0.14000000059604645,0.0,0.14,0.0,0.0802207130730051,,157.06666666666666
380,186251.0,Diego Sosa,Squad Club Atlético Tigre,"Jul 28, 1997 (21)",21,left,29.0,0.14000000059604645,0.1,0.24,0.0,0.06676970633693972,0.91,323.5
381,20478.0,Facundo Castillón,Squad Club Atlético Aldosivi,"Aug 21, 1985 (33)",33,right,19.0,0.14000000059604645,0.14,0.28,0.0,0.11945958757999527,0.29,210.95000000000002
382,72090.0,Federico Bravo,Squad Club Atlético Patronato de la Juventud Católica,"Oct 5, 1993 (25)",25,right,22.0,0.14000000059604645,0.14,0.28,0.0,0.05410821643286573,0.57,465.73333333333335
383,98007.0,Eugenio Isnaldo,Squad Club Social y Deportivo Defensa y Justicia,"Jan 7, 1994 (24)",24,left,11.0,0.14000000059604645,0.14,0.28,0.0,0.28,0.69,90.0
384,174330.0,Damián Batallini,Squad Asociación Atlética Argentinos Juniors,"Jun 24, 1996 (22)",22,right,11.0,0.14000000059604645,0.14,0.28,0.0,0.18486367526592495,2.29,136.31666666666666
385,75491.0,Iván Gómez,Squad Club Estudiantes de La Plata,"Feb 28, 1997 (21)",21,right,4.0,0.12999999523162842,0.05,0.18,0.0,0.018747830112255524,0.57,864.1
386,80233.0,Gonzalo Bettini,Squad Club Atlético Rosario Central,"Sep 26, 1992 (26)",26,left,4.0,0.12999999523162842,0.13,0.26,0.0,0.021666666666666667,0.69,1080.0
387,359.0,Néstor Moiraghi,Squad Club Atlético Tigre,"Apr 19, 1984 (34)",34,left,3.0,0.12999999523162842,0.0,0.13,0.0,0.014444444444444446,0.46,810.0
388,178490.0,Carlos Benavídez,Squad Club Atlético Independiente,"Mar 30, 1998 (20)",20,right,21.0,0.12999999523162842,0.0,0.13,0.0,0.07355406538139146,2.29,159.06666666666666
389,251.0,Lucas Licht,Squad Club de Gimnasia y Esgrima La Plata,"Apr 6, 1981 (37)",37,left,25.0,0.12999999523162842,0.06,0.19,0.0,0.11812111443702511,0.11,144.76666666666665
390,53904.0,Bruno Zuculini,Squad Club Atlético River Plate,"Apr 2, 1993 (25)",25,right,5.0,0.12999999523162842,0.0,0.13,0.0,0.020590133161260047,2.86,568.2333333333333
391,167687.0,Fabián Henríquez,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Jun 8, 1995 (23)",23,right,19.0,0.12999999523162842,0.0,0.13,0.0,0.02119629215857967,0.57,551.9833333333333
392,208462.0,Hernán De La Fuente,Squad Club Atlético Vélez Sarsfield,"Jan 7, 1997 (21)",21,right,4.0,0.12999999523162842,0.0,0.13,0.0,0.043333333333333335,0.69,270.0
393,16123.0,Bruno Urribarri,Squad Club Atlético Patronato de la Juventud Católica,"Nov 6, 1986 (32)",32,left,23.0,0.12999999523162842,0.06,0.19,0.0,0.03166666666666667,0.17,540.0
394,6084.0,Mauro Bogado,Squad Club Atlético Huracán,"May 31, 1985 (33)",33,right,8.0,0.11999999731779099,0.0,0.12,0.0,0.11404435058078141,0.4,94.69999999999999
395,55208.0,Juan Sánchez Miño,Squad Club Atlético Independiente,"Jan 1, 1990 (28)",28,left,6.0,0.11999999731779099,0.0,0.12,0.0,0.01430811013711939,5.14,754.8166666666666
396,30969.0,Francisco Silva,Squad Club Atlético Independiente,"Feb 11, 1986 (32)",32,right,22.0,0.11999999731779099,0.0,0.12,0.0,0.04348117828625109,2.06,248.38333333333333
397,63356.0,Juan Galeano,Squad Club Atlético Aldosivi,"Jul 3, 1988 (30)",30,-,8.0,0.11999999731779099,0.0,0.12,0.0,0.03498731170023217,0.11,308.68333333333334
398,129572.0,Hernán Menosse,Squad Club Atlético Belgrano,"Apr 28, 1987 (31)",31,right,2.0,0.11999999731779099,0.0,0.12,0.0,0.01460446247464503,0.46,739.5
399,16271.0,Alexis Niz,Squad Club Atlético Tigre,"May 17, 1988 (30)",30,right,4.0,0.11999999731779099,0.0,0.12,0.0,0.032098276203685355,0.34,336.46666666666664
400,75517.0,Bruno Vides,Squad Club Atlético Lanús,"Feb 20, 1993 (25)",25,right,32.0,0.10999999940395355,0.0,0.11,0.0,0.2690217391304348,0.57,36.8
401,118014.0,Rodrigo Arciero,Squad Club Atlético Banfield,"Mar 12, 1993 (25)",25,right,4.0,0.10999999940395355,0.11,0.22,0.0,0.020167382484254842,0.17,981.7833333333333
402,100773.0,Fabricio Bustos,Squad Club Atlético Independiente,"Apr 28, 1996 (22)",22,right,16.0,0.10999999940395355,0.0,0.11,0.0,0.011395902079656205,11.43,868.7333333333333
403,45619.0,Nelson Acevedo,Squad Club Atlético Unión (Santa Fe),"Jul 11, 1988 (30)",30,right,5.0,0.10999999940395355,0.0,0.11,0.0,0.011385199240986715,0.69,869.5500000000002
404,195168.0,Nehuén Pérez,Squad Asociación Atlética Argentinos Juniors,"Jun 24, 2000 (18)",18,right,6.0,0.10999999940395355,0.11,0.22,0.0,0.22,,90.0
405,166837.0,Hernán Toledo,Squad Asociación Atlética Argentinos Juniors,"Jan 17, 1996 (22)",22,right,19.0,0.10000000149011612,0.1,0.2,0.0,0.04400081482990426,1.14,409.0833333333333
406,32236.0,Nicolás Bertolo,Squad Club Atlético Banfield,"Jan 2, 1986 (32)",32,right,8.0,0.10000000149011612,0.0,0.1,0.0,0.03982300884955752,0.86,226.0
407,58048.0,Luciano Abecasis,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Jun 4, 1990 (28)",28,right,29.0,0.10000000149011612,0.06,0.16,0.0,0.017777777777777778,2.86,810.0
408,179724.0,Jonatan Goitia,Squad Club Atlético San Martín (SJ),"Aug 2, 1994 (24)",24,left,19.0,0.10000000149011612,0.1,0.2,0.0,0.03628178855779891,0.17,496.1166666666667
409,192595.0,Franco Moyano,Squad Club Atlético San Lorenzo de Almagro,"Sep 13, 1997 (21)",21,right,34.0,0.10000000149011612,0.1,0.2,0.0,0.037890748342279755,0.57,475.05000000000007
410,79278.0,Gastón Silva,Squad Club Atlético Independiente,"Mar 5, 1994 (24)",24,left,20.0,0.10000000149011612,0.0,0.1,0.0,0.02,2.86,450.0
411,111092.0,Joaquín Pereyra,Squad Club Atlético Rosario Central,"Dec 1, 1998 (20)",20,left,7.0,0.10000000149011612,0.04,0.14,0.0,0.212718064153067,0.69,59.233333333333334
412,200980.0,Enzo Ybáñez,Squad Asociación Atlética Argentinos Juniors,"Aug 29, 1998 (20)",20,left,13.0,0.10000000149011612,0.0,0.1,0.0,0.025,0.06,360.0
413,105325.0,Federico Milo,Squad Club Atlético San Martín (SJ),"Jan 10, 1992 (26)",26,left,25.0,0.10000000149011612,0.0,0.1,0.0,0.014436186708014756,0.29,623.4333333333334
414,1318.0,Adrián Bastía,Squad Club Atlético Colón,"Dec 20, 1978 (39)",39,right,14.0,0.09000000357627869,0.09,0.18,0.0,0.047412321350178026,0.11,341.6833333333334
415,33527.0,Alejandro Donatti,Squad Racing Club,"Oct 24, 1986 (32)",32,right,2.0,0.09000000357627869,0.0,0.09,0.0,0.04420593050754957,1.71,183.23333333333332
416,118231.0,Pablo Galdames,Squad Club Atlético Vélez Sarsfield,"Dec 30, 1996 (21)",21,right,27.0,0.09000000357627869,0.0,0.09,0.0,0.07861533484309285,0.57,103.03333333333333
417,69296.0,Arián Pucheta,Squad Club Atlético San Martín (SJ),"Mar 8, 1995 (23)",23,left,6.0,0.09000000357627869,0.0,0.09,0.0,0.011530796241814557,0.29,702.4666666666667
418,120431.0,Alexis Soto,Squad Racing Club,"Oct 20, 1993 (25)",25,left,3.0,0.09000000357627869,0.0,0.09,0.0,0.05441719852200202,3.2,148.85
419,28317.0,Iván Pillud,Squad Racing Club,"Apr 24, 1986 (32)",32,right,4.0,0.09000000357627869,0.09,0.18,0.0,0.07014505304178394,0.69,230.95
420,68988.0,Nery Leyes,Squad Club Atlético Tucumán,"Sep 5, 1989 (29)",29,right,38.0,0.09000000357627869,0.09,0.18,0.0,0.04355033827680451,0.4,371.98333333333335
421,100662.0,Aldo Araujo,Squad Club Atlético Talleres,"Jan 3, 1992 (26)",26,right,11.0,0.07999999821186066,0.0,0.08,0.0,0.05973451327433629,0.4,120.53333333333333
422,75048.0,Gerónimo Poblete,Squad Club Atlético San Lorenzo de Almagro,"Jan 2, 1993 (25)",25,right,17.0,0.07999999821186066,0.0,0.08,0.0,0.016,1.71,450.0
423,39479.0,Eugenio Mena,Squad Racing Club,"Jul 18, 1988 (30)",30,left,5.0,0.07999999821186066,0.08,0.16,0.0,0.017856035712071422,1.71,806.45
424,145031.0,Julián Vitale,Squad Club Atlético San Martín (Tucumán),"Jun 21, 1995 (23)",23,right,15.0,0.07999999821186066,0.0,0.08,0.0,0.0185774490410252,0.34,387.56666666666666
425,126655.0,Emanuel Reynoso,Squad Club Atlético Boca Juniors,"Nov 16, 1995 (23)",23,left,30.0,0.07999999821186066,0.0,0.08,0.0,0.08463949843260189,6.86,85.06666666666666
426,56290.0,Pablo Magnín,Squad Club Atlético San Martín (SJ),"Apr 25, 1990 (28)",28,right,11.0,0.07999999821186066,0.08,0.16,0.0,0.26438188494492043,0.23,54.46666666666667
427,173026.0,Matías Nani,Squad Club Atlético Belgrano,"Mar 26, 1998 (20)",20,left,6.0,0.07999999821186066,0.0,0.08,0.0,0.016,0.09,450.0
428,51917.0,Facundo Quignón,Squad Club Atlético Lanús,"May 2, 1993 (25)",25,left,19.0,0.07999999821186066,0.0,0.08,0.0,0.012603938730853392,2.29,571.25
429,20311.0,Matías Ibáñez,Squad Club Atlético Lanús,"Dec 16, 1986 (31)",31,right,12.0,0.07999999821186066,0.08,0.16,0.0,0.022857142857142857,0.57,630.0
430,89002.0,Lautaro Geminiani,Squad Club Atlético Patronato de la Juventud Católica,"Mar 2, 1991 (27)",27,right,4.0,0.07999999821186066,0.0,0.08,0.0,0.011428571428571429,0.29,630.0
431,208434.0,Maximiliano Martínez,Squad Club Atlético San Martín (Tucumán),"Sep 1, 1992 (26)",26,left,3.0,0.07000000029802322,0.0,0.07,0.0,0.00684447824433701,,920.4499999999999
